data,any,mes,dies_mes,estacio,periode,subregio,nao,wemo,roni,fase_nao,fase_wemo,fase_enso,temperatura_mitjana,precipitacio_mm_dia,precipitacio_mensual_mm,humitat_sol_capa1,humitat_sol_capa2,evaporacio_potencial,temperatura_superficie_mar,pressio_nivell_mar,vent_u10,vent_v10,velocitat_vent,anomalia_temperatura,anomalia_precipitacio_mm_dia,anomalia_precipitacio_mensual_mm,anomalia_humitat_sol_capa1,anomalia_sst,mes_molt_calid,mes_molt_fred,mes_molt_sec,mes_molt_humit,sol_molt_sec,sol_molt_humit,episodi_calid_i_sec,episodi_fred_i_humit,episodi_calid_i_sol_sec
2014-10-01,2014,10,31,Autumn,2011-2020,Catalunya_Balears,0.31,-0.87,0.4,Neutral,Negative,Neutral,20.087194,0.8110749,25.14332228899002,0.31762818,0.3285737,-0.0045231977,22.704576,1016.9082,0.61806715,0.23687638,0.6619044,1.9083271,-1.6549757,-51.30425022244454,7.754564e-05,1.4032574,True,False,True,False,False,False,True,False,False
2014-11-01,2014,11,30,Autumn,2011-2020,Catalunya_Balears,-2.17,-2.18,0.5,Negative,Negative,El Nino,15.872261,3.7747433,113.24229955673218,0.3485122,0.33674857,-0.002420372,19.381208,1010.4064,1.0249215,1.3689673,1.7101274,1.8380232,1.434967,43.04901397973299,0.004657179,1.2444859,True,False,False,True,False,False,False,False,False
2014-12-01,2014,12,31,Winter,2011-2020,Catalunya_Balears,1.89,0.6,0.6,Positive,Positive,El Nino,11.217065,2.1857712,67.75890803337097,0.38376024,0.385429,-0.002174892,16.11635,1020.67065,2.0588615,-3.747953,4.2762203,-0.1345253,0.5144267,15.947225379571321,0.030037612,0.56828785,False,False,False,False,False,True,False,False,False
2015-01-01,2015,1,31,Winter,2011-2020,Catalunya_Balears,2.81,1.04,0.5,Positive,Positive,El Nino,10.296103,1.2298194,38.124401926994324,0.35122207,0.35390013,-0.0022480735,14.437465,1020.91876,2.6256523,-2.0885942,3.3550372,0.07286072,-0.4215243,-13.067255230247973,-0.0011577904,0.33250237,False,False,False,False,False,False,False,False,False
2015-02-01,2015,2,28,Winter,2011-2020,Catalunya_Balears,1.47,0.75,0.4,Positive,Positive,Neutral,9.240913,2.639824,73.91506958007812,0.35983172,0.35851586,-0.0034645963,13.298209,1015.1725,2.093301,-3.7012112,4.252161,-0.960865,1.1530857,32.00011343434453,0.011000484,-0.17917442,False,False,False,True,False,False,False,False,False
2015-03-01,2015,3,31,Spring,2011-2020,Catalunya_Balears,1.99,-0.53,0.5,Positive,Negative,El Nino,11.924295,2.1437156,66.4551842212677,0.34750226,0.35308746,-0.004668345,13.525373,1019.2371,-0.18437867,-2.3456666,2.352902,0.1901741,0.76294315,23.651236856356263,0.017844617,-0.20245361,False,False,False,False,False,False,False,False,False
2015-04-01,2015,4,30,Spring,2011-2020,Catalunya_Balears,1.03,-1.15,0.6,Positive,Negative,El Nino,14.108725,0.69822764,20.946829319000244,0.29912052,0.31549168,-0.006888211,15.168562,1019.8176,-0.39115012,-0.04259466,0.39346248,0.64712906,-0.9737487,-29.212460607290268,-0.025355846,0.33496094,False,False,False,False,True,False,False,False,False
2015-05-01,2015,5,31,Spring,2011-2020,Catalunya_Balears,2.09,0.11,0.8,Positive,Neutral,El Nino,17.742289,0.44211587,13.705592066049576,0.23588996,0.26447925,-0.009758892,17.998142,1017.13446,1.0182416,-0.79376745,1.2910781,1.2659149,-0.9987751,-30.96202832981944,-0.070036724,0.67562866,True,False,True,False,True,False,True,False,True
2015-06-01,2015,6,30,Summer,2011-2020,Catalunya_Balears,0.28,-1.73,1.0,Neutral,Negative,El Nino,21.75057,0.87978965,26.393689513206482,0.2500668,0.25849354,-0.009688173,22.380697,1017.2391,0.22029546,-0.071224764,0.23152333,1.4892464,-0.0960325,-2.880974940955639,-0.01932332,1.4397984,True,False,False,False,False,False,False,False,False
2015-07-01,2015,7,31,Summer,2011-2020,Catalunya_Balears,-2.16,-1.18,1.3,Negative,Negative,El Nino,25.23963,0.6283459,19.478723108768463,0.19396387,0.21323106,-0.011032039,25.959232,1015.80286,-0.3638135,0.24854575,0.44060782,2.0756245,-0.030782163,-0.9542473923414931,-0.039751396,1.9278717,True,False,False,False,True,False,False,False,True
2015-08-01,2015,8,31,Summer,2011-2020,Catalunya_Balears,1.47,-1.2,1.6,Positive,Negative,El Nino,24.01865,1.4263893,44.218069434165955,0.28605494,0.2864606,-0.008162427,25.92766,1015.43146,-0.42975065,0.23600909,0.49029166,0.3364849,0.40616345,12.591066821664572,0.04072003,0.6533222,False,False,False,False,False,True,False,False,False
2015-09-01,2015,9,30,Autumn,2011-2020,Catalunya_Balears,-1.65,-0.71,1.9,Negative,Negative,El Nino,20.939137,3.3216915,99.6507453918457,0.31031996,0.30613828,-0.0060333097,24.000078,1015.54767,-0.2446559,-1.1709367,1.1962229,-0.39895248,1.315166,39.45498280227184,0.02812156,0.044576645,False,False,False,True,False,True,False,False,False
2015-10-01,2015,10,31,Autumn,2011-2020,Catalunya_Balears,-1.13,-1.2,2.2,Negative,Negative,El Nino,17.959406,1.8813171,58.320831298828125,0.34481466,0.339893,-0.0039081634,21.098206,1015.38116,0.0047133095,-1.0091459,1.0091568,-0.21946144,-0.5847335,-18.126741212606433,0.027264029,-0.20311356,False,False,False,False,False,True,False,False,False
2015-11-01,2015,11,30,Autumn,2011-2020,Catalunya_Balears,3.54,0.85,2.3,Positive,Positive,El Nino,14.930901,1.4938116,44.814348220825195,0.3359483,0.34143472,-0.0028630865,18.688463,1022.92365,1.5324652,-1.7090598,2.2955034,0.8966627,-0.84596467,-25.378937356173992,-0.007906735,0.55174065,False,False,False,False,False,False,False,False,False
2015-12-01,2015,12,31,Winter,2011-2020,Catalunya_Balears,4.22,-1.19,2.4,Positive,Negative,El Nino,13.033959,0.23572068,7.307341054081917,0.30417177,0.31282204,-0.001436262,16.325802,1029.4998,0.18107374,0.8778154,0.8962966,1.6823692,-1.4356239,-44.50434159971773,-0.04955086,0.7777395,True,False,True,False,True,False,True,False,True
2016-01-01,2016,1,31,Winter,2011-2020,Catalunya_Balears,1.17,0.94,2.2,Positive,Positive,El Nino,11.983654,0.70945215,21.993016719818115,0.3149257,0.3153006,-0.0022961702,15.02611,1019.563,3.1270235,-0.09270773,3.1283975,1.7604122,-0.94189155,-29.19864043742418,-0.037454158,0.92114735,True,False,False,False,True,False,False,False,True
2016-02-01,2016,2,29,Winter,2011-2020,Catalunya_Balears,1.61,1.37,1.8,Positive,Positive,El Nino,11.496523,1.6612692,48.17680644989014,0.32625356,0.31854045,-0.0035497686,14.193582,1015.98724,2.8444207,-0.8105307,2.9576492,1.2947445,0.17453098,6.261850304156539,-0.022577673,0.71619797,True,False,False,False,True,False,False,False,True
2016-03-01,2016,3,31,Spring,2011-2020,Catalunya_Balears,0.33,0.69,1.3,Neutral,Positive,El Nino,11.461642,1.3141192,40.737695813179016,0.34351858,0.34493467,-0.004784033,13.882965,1013.773,1.4388622,-1.9456917,2.419926,-0.27247906,-0.06665325,-2.066251551732421,0.013860941,0.15513802,False,False,False,False,False,False,False,False,False
2016-04-01,2016,4,30,Spring,2011-2020,Catalunya_Balears,-2.06,-0.63,0.5,Negative,Negative,El Nino,13.695555,1.9276143,57.82842993736267,0.34399,0.34526742,-0.0063188574,14.943464,1013.2532,0.35577592,-0.3976089,0.5335441,0.2339592,0.255638,7.669140011072159,0.019513637,0.10986328,False,False,False,False,False,False,False,False,False
2016-05-01,2016,5,31,Spring,2011-2020,Catalunya_Balears,-0.83,-0.82,-0.1,Negative,Negative,Neutral,16.321384,1.1799461,36.578328013420105,0.31421408,0.3228802,-0.0075842687,17.203806,1014.23096,0.41347364,-0.08168607,0.42146537,-0.15498924,-0.26094496,-8.08929238244891,0.0082874,-0.11870766,False,False,False,False,False,False,False,False,False
2016-06-01,2016,6,30,Summer,2011-2020,Catalunya_Balears,-1.27,-0.21,-0.6,Negative,Neutral,La Nina,20.69542,0.67842007,20.352602005004883,0.2515749,0.2731105,-0.009321721,21.44935,1015.77344,0.37341174,-0.0888049,0.38382632,0.43409538,-0.29740208,-8.922062449157238,-0.017815202,0.50845146,False,False,False,False,False,False,False,False,False
2016-07-01,2016,7,31,Summer,2011-2020,Catalunya_Balears,2.19,-1.68,-0.9,Positive,Negative,La Nina,23.507542,0.50078565,15.524355113506317,0.22903916,0.24593876,-0.010330123,24.147966,1017.4494,-0.1729653,-0.77430284,0.79338634,0.34353638,-0.15834242,-4.908615387603639,-0.0046761036,0.11660576,False,False,False,False,False,False,False,False,False
2016-08-01,2016,8,31,Summer,2011-2020,Catalunya_Balears,2.14,-2.34,-1.0,Positive,Negative,La Nina,23.643295,0.52029836,16.129249215126038,0.21744698,0.2262099,-0.0095316395,24.934774,1018.49835,-0.52442944,-0.88786054,1.0311754,-0.038869858,-0.49992752,-15.497753397375345,-0.027887926,-0.33956337,False,False,False,False,True,False,False,False,False
2016-09-01,2016,9,30,Autumn,2011-2020,Catalunya_Balears,2.45,0.02,-1.1,Positive,Neutral,La Nina,22.398237,1.3070985,39.21295523643494,0.26141003,0.24643546,-0.006947466,24.775286,1018.11865,0.37132424,-0.32356915,0.49252278,1.0601482,-0.699427,-20.982807353138924,-0.020788372,0.81978416,True,False,False,False,True,False,False,False,True
2016-10-01,2016,10,31,Autumn,2011-2020,Catalunya_Balears,-1.47,-1.8,-1.1,Negative,Negative,La Nina,18.811573,2.62827,81.47636723518372,0.33497596,0.31987804,-0.0037409416,22.133284,1016.9524,-0.8682502,-0.5650194,1.035908,0.6327057,0.16221929,5.028794723749158,0.017425328,0.8319645,False,False,False,False,False,False,False,False,False
2016-11-01,2016,11,30,Autumn,2011-2020,Catalunya_Balears,-1.61,-0.96,-1.1,Negative,Negative,La Nina,14.698909,2.4786308,74.35892343521118,0.35643223,0.35109264,-0.0026262593,18.953146,1015.6357,0.28825018,-0.50885415,0.5848254,0.66467094,0.1388545,4.165637858211994,0.012577206,0.8164234,False,False,False,False,False,False,False,False,False
2016-12-01,2016,12,31,Winter,2011-2020,Catalunya_Balears,2.1,-1.54,-1.0,Positive,Negative,La Nina,12.542408,1.898728,58.86056840419769,0.35683814,0.35675943,-0.0017670734,16.558773,1026.5096,-1.25743,-1.9437053,2.3149774,1.1908178,0.2273835,7.048885750398043,0.003115505,1.0107107,True,False,False,False,False,False,False,False,False
2017-01-01,2017,1,31,Winter,2011-2020,Catalunya_Balears,0.17,-0.5,-0.7,Neutral,Negative,La Nina,9.596036,3.5332317,109.53018379211426,0.35023165,0.34843805,-0.0022785722,14.641152,1020.06085,-0.09160719,-3.3516252,3.352877,-0.62720585,1.881888,58.33852663487196,-0.002148211,0.53619003,False,False,False,True,False,False,False,False,False
2017-02-01,2017,2,28,Winter,2011-2020,Catalunya_Balears,1.38,-0.74,-0.5,Positive,Negative,La Nina,11.885362,1.4911953,41.75346899032593,0.37491715,0.378531,-0.0030937144,13.888436,1018.6086,1.0541015,-0.042539347,1.0549594,1.6835833,0.004457116,-0.16148715540767,0.026085913,0.4110527,True,False,False,False,False,True,False,False,False
2017-03-01,2017,3,31,Spring,2011-2020,Catalunya_Balears,1.05,-0.01,-0.3,Positive,Neutral,Neutral,13.035591,1.6366495,50.7361341714859,0.35278013,0.36276695,-0.004848207,14.496343,1018.6794,0.7902093,0.19748056,0.81451166,1.3014698,0.25587702,7.932186806574464,0.02312249,0.7685156,True,False,False,False,False,True,False,False,False
2017-04-01,2017,4,30,Spring,2011-2020,Catalunya_Balears,1.5,-1.15,-0.1,Positive,Negative,Neutral,14.164151,0.909479,27.28437066078186,0.29941553,0.32017687,-0.0072844108,15.788108,1018.62787,0.46196395,-1.0401795,1.1381494,0.70255566,-0.7624973,-22.87491926550865,-0.025060833,0.9545069,False,False,False,False,True,False,False,False,False
2017-05-01,2017,5,31,Spring,2011-2020,Catalunya_Balears,0.38,-1.86,0.1,Neutral,Negative,Neutral,17.780767,0.5873128,18.20669734477997,0.2718562,0.29169217,-0.008454949,18.347202,1016.67096,-0.3170427,0.47763538,0.57328147,1.3043938,-0.8535782,-26.460923051089047,-0.03407049,1.0246887,True,False,False,False,True,False,False,False,True
2017-06-01,2017,6,30,Summer,2011-2020,Catalunya_Balears,-0.55,-1.34,0.1,Negative,Negative,Neutral,22.491144,1.1223491,33.67047429084778,0.23714608,0.25784832,-0.010101929,23.066904,1015.6098,-0.17669226,0.15877327,0.23754811,2.2298203,0.14652699,4.3958098366856575,-0.032244027,2.1260052,True,False,False,False,True,False,False,False,True
2017-07-01,2017,7,31,Summer,2011-2020,Catalunya_Balears,0.1,-1.27,-0.2,Neutral,Negative,Neutral,23.85663,0.4638308,14.378754764795303,0.21678865,0.22996859,-0.0104356175,24.70663,1015.87964,-0.7449743,-0.30683824,0.80569005,0.69262505,-0.19529727,-6.054215736314653,-0.016926616,0.6752701,False,False,False,False,False,False,False,False,False
2017-08-01,2017,8,31,Summer,2011-2020,Catalunya_Balears,-0.04,-1.89,-0.5,Neutral,Negative,La Nina,24.33706,0.81356573,25.220537662506104,0.21155834,0.21948868,-0.009620918,25.614725,1016.7282,-0.82289374,-0.6002965,1.0185823,0.6548958,-0.20666015,-6.406464949995279,-0.033776566,0.34038734,False,False,False,False,True,False,False,False,False
2017-09-01,2017,9,30,Autumn,2011-2020,Catalunya_Balears,1.42,0.74,-0.7,Positive,Positive,La Nina,20.60201,1.8422855,55.26856541633606,0.29723597,0.26921952,-0.0061511537,23.809818,1017.36224,0.21111555,-1.013392,1.0351487,-0.73607826,-0.16424,-4.927197173237801,0.015037566,-0.14568329,False,False,False,False,False,False,False,False,False
2017-10-01,2017,10,31,Autumn,2011-2020,Catalunya_Balears,1.36,0.82,-1.0,Positive,Positive,La Nina,19.1446,1.0265238,31.82223868370056,0.2847087,0.2832193,-0.0045521953,22.085493,1021.65247,0.3659289,-0.8959032,0.96775335,0.9657326,-1.4395268,-44.625333827733996,-0.03284192,0.78417397,False,False,True,False,True,False,False,False,False
2017-11-01,2017,11,30,Autumn,2011-2020,Catalunya_Balears,-0.9,0.65,-1.1,Negative,Positive,La Nina,13.639242,1.3026438,39.07931327819824,0.2808641,0.2850137,-0.0034203117,18.697605,1018.2692,1.6651258,-2.9234214,3.3643775,-0.3949957,-1.0371325,-31.113972298800945,-0.06299093,0.56088257,False,False,True,False,True,False,False,False,False
2017-12-01,2017,12,31,Winter,2011-2020,Catalunya_Balears,1.0,1.48,-1.3,Positive,Positive,La Nina,10.807198,1.5258287,47.30069029331207,0.29995158,0.29152772,-0.002192193,15.779851,1021.22864,3.1012287,-2.0506456,3.7178981,-0.5443926,-0.1455158,-4.5109923604875775,-0.05377105,0.23178864,False,False,False,False,True,False,False,False,False
2018-01-01,2018,1,31,Winter,2011-2020,Catalunya_Balears,1.82,0.62,-1.1,Positive,Positive,La Nina,11.77059,1.5596842,48.35020887851715,0.3356748,0.32381022,-0.0022752734,14.593794,1020.09314,2.5042787,-0.59029245,2.5729082,1.547348,-0.091659546,-2.841448278725146,-0.016705066,0.48883152,True,False,False,False,False,False,False,False,False
2018-02-01,2018,2,28,Winter,2011-2020,Catalunya_Balears,-0.1,-0.31,-1.0,Neutral,Neutral,La Nina,8.914401,3.3573196,94.00494861602783,0.378305,0.37114227,-0.0026118234,13.790492,1012.81354,0.85878736,-2.6495771,2.7852783,-1.2873774,1.8705814,52.089992470294234,0.029473752,0.31310844,False,True,False,True,False,True,False,True,False
2018-03-01,2018,3,31,Spring,2011-2020,Catalunya_Balears,-1.12,0.83,-0.9,Negative,Positive,La Nina,11.667781,2.3260994,72.10908126831055,0.37785858,0.37684235,-0.0046580215,13.61302,1005.9899,3.412701,0.33939874,3.4295363,-0.06634045,0.9453269,29.30513390339911,0.048200935,-0.11480713,False,False,False,False,False,True,False,False,False
2018-04-01,2018,4,30,Spring,2011-2020,Catalunya_Balears,2.37,-1.72,-0.7,Positive,Negative,La Nina,14.2532425,2.0578473,61.73541784286499,0.35147572,0.36120448,-0.00581878,14.823381,1013.37256,0.081188954,1.0645893,1.0676806,0.79164696,0.38587093,11.576127916574478,0.026999354,-0.010219574,False,False,False,False,False,True,False,False,False
2018-05-01,2018,5,31,Spring,2011-2020,Catalunya_Balears,2.01,-0.14,-0.3,Positive,Neutral,Neutral,16.465305,2.1043262,65.2341136932373,0.35151556,0.351596,-0.0065486752,17.429426,1014.3836,0.59063786,-0.48059344,0.7614612,-0.011068344,0.6634352,20.56649329736829,0.04558888,0.10691261,False,False,False,False,False,True,False,False,False
2018-06-01,2018,6,30,Summer,2011-2020,Catalunya_Balears,-1.4,0.42,0.0,Negative,Neutral,Neutral,21.028101,1.3332305,39.996914863586426,0.31295982,0.33063167,-0.008172011,21.759596,1014.8087,0.42464548,-0.03409381,0.42601195,0.76677704,0.35740834,10.722250409424305,0.043569714,0.818697,False,False,False,False,False,True,False,False,False
2018-07-01,2018,7,31,Summer,2011-2020,Catalunya_Balears,3.83,1.79,0.1,Positive,Positive,Neutral,24.480364,0.7347872,22.778403997421265,0.2518505,0.26757967,-0.009629603,25.45367,1014.66437,0.28284976,0.46660593,0.5456419,1.3163586,0.075659156,2.3454334963113084,0.01813522,1.4223099,True,False,False,False,False,False,False,False,False
2018-08-01,2018,8,31,Summer,2011-2020,Catalunya_Balears,1.26,-1.09,0.2,Positive,Negative,Neutral,24.97081,1.5757084,48.84696006774902,0.28279382,0.28253868,-0.008293633,26.76828,1016.33124,-0.06602719,-0.83762056,0.8402189,1.2886448,0.5554825,17.21995745524764,0.03745891,1.4939423,True,False,False,False,False,True,False,False,False
2018-09-01,2018,9,30,Autumn,2011-2020,Catalunya_Balears,0.45,-0.64,0.4,Neutral,Negative,Neutral,22.891619,1.7763878,53.29163432121277,0.30599105,0.29965428,-0.0060308753,25.39797,1019.0505,-0.9103285,-0.84843504,1.2444035,1.5535297,-0.2301377,-6.904128268361092,0.023792654,1.4424686,True,False,False,False,False,True,False,False,False
2018-10-01,2018,10,31,Autumn,2011-2020,Catalunya_Balears,-1.17,-1.64,0.7,Negative,Negative,El Nino,18.389044,5.9199147,183.51735639572144,0.35047933,0.34812498,-0.0043716035,22.205824,1014.10205,-0.3014301,-1.1914501,1.2289888,0.21017647,3.453864,107.06978388428688,0.032928705,0.9045048,False,False,False,True,False,True,False,False,False
2018-11-01,2018,11,30,Autumn,2011-2020,Catalunya_Balears,-1.28,-1.12,0.8,Negative,Negative,El Nino,14.581503,2.8004081,84.01224374771118,0.39734417,0.3990563,-0.002275441,18.28102,1014.5108,0.59726,0.029512556,0.5979887,0.54726505,0.46063185,13.818958170711994,0.05348915,0.14429665,False,False,False,False,False,True,False,False,False
2018-12-01,2018,12,31,Winter,2011-2020,Catalunya_Balears,1.93,0.69,0.7,Positive,Positive,El Nino,12.681613,0.6097367,18.90183711051941,0.3608226,0.36554396,-0.0016490897,16.245605,1023.9223,2.0821564,-1.2988056,2.4540317,1.3300228,-1.0616078,-32.90984554328024,0.0070999563,0.69754314,True,False,True,False,False,False,True,False,False
2019-01-01,2019,1,31,Winter,2011-2020,Catalunya_Balears,-0.36,1.32,0.6,Neutral,Positive,El Nino,9.743889,1.2003529,37.21094012260437,0.3362257,0.33929184,-0.002517151,14.479052,1017.3651,2.672527,-3.958191,4.7759476,-0.47935295,-0.4509908,-13.980717034637927,-0.01615417,0.37408924,False,False,False,False,False,False,False,False,False
2019-02-01,2019,2,28,Winter,2011-2020,Catalunya_Balears,1.9,-0.08,0.6,Positive,Neutral,El Nino,11.170769,0.35388845,9.908876657485962,0.32828736,0.34059727,-0.003473151,13.749681,1023.98096,1.0265586,-0.8453652,1.3298365,0.9689903,-1.1328497,-32.006079488247636,-0.020543873,0.27229786,False,False,True,False,True,False,False,False,False
2019-03-01,2019,3,31,Spring,2011-2020,Catalunya_Balears,2.39,0.36,0.6,Positive,Neutral,El Nino,12.64708,0.31349534,9.718355476856232,0.26355752,0.29070538,-0.006074722,14.280439,1022.32574,0.38458052,-1.2946877,1.3505993,0.9129591,-1.0672772,-33.085591888055205,-0.06610012,0.5526123,False,False,True,False,True,False,False,False,False
2019-04-01,2019,4,30,Spring,2011-2020,Catalunya_Balears,1.7,-0.87,0.5,Positive,Negative,El Nino,13.536003,1.5065733,45.19719958305359,0.30105177,0.2933086,-0.0064274254,14.867876,1012.7099,0.051895894,-0.0018977617,0.05193058,0.07440758,-0.16540301,-4.962090343236923,-0.023424596,0.034275055,False,False,False,False,True,False,False,False,False
2019-05-01,2019,5,31,Spring,2011-2020,Catalunya_Balears,2.05,-0.12,0.3,Positive,Neutral,Neutral,15.764345,1.1877636,36.8206707239151,0.29427814,0.2946589,-0.008158578,16.636427,1014.9776,1.1414386,-1.0702401,1.5647032,-0.7120285,-0.25312746,-7.846949671953915,-0.011648536,-0.68608665,False,False,False,False,False,False,False,False,False
2019-06-01,2019,6,30,Summer,2011-2020,Catalunya_Balears,-2.82,-1.06,0.2,Negative,Negative,Neutral,20.378565,0.5173746,15.521237254142761,0.24052416,0.26270515,-0.010473605,20.483267,1015.28845,-0.87916374,0.17098486,0.8956365,0.117240906,-0.45844758,-13.75342720001936,-0.028865948,-0.45763206,False,False,False,False,True,False,False,False,False
2019-07-01,2019,7,31,Summer,2011-2020,Catalunya_Balears,-2.79,-0.39,0.0,Negative,Neutral,Neutral,24.705616,0.79968727,24.790305256843567,0.22948526,0.23539859,-0.010286624,25.439257,1014.0551,-0.15343636,0.038737196,0.15825072,1.5416107,0.1405592,4.357334755733611,-0.0042300075,1.407896,True,False,False,False,False,False,False,False,False
2019-08-01,2019,8,31,Summer,2011-2020,Catalunya_Balears,0.1,-0.93,-0.1,Neutral,Negative,Neutral,24.480768,0.8202101,25.426513075828552,0.23660566,0.24477446,-0.00916939,25.782393,1015.7212,-0.6465925,-0.49686,0.8154457,0.79860306,-0.20001578,-6.20048953667283,-0.008729249,0.50805473,False,False,False,False,False,False,False,False,False
