ambit,teleconnexio,variable,n,pearson_r,pearson_p,spearman_r,spearman_p,abs_pearson_r,abs_spearman_r,subregio,estacio,periode,pearson_q_fdr,spearman_q_fdr
subregio_estacio_periode,wemo,pressio_nivell_mar,30,-0.13717543102756063,0.46977629435625134,-0.1731004571841651,0.3603199642757633,0.13717543102756063,0.1731004571841651,Golf_Lleo,Autumn,1981-1990,0.6852161550707634,0.6016065828065268
subregio_estacio_periode,nao,precipitacio_mensual_mm,30,-0.13715922233643293,0.46982927931942925,-0.14085447611735488,0.45783092984187235,0.13715922233643293,0.14085447611735488,Llevant_Iberic,Spring,2011-2020,0.6852161550707634,0.6905443889017683
subregio_estacio_periode,nao,humitat_sol_capa1,30,-0.13713450221080137,0.4699100935170699,-0.12570920091137958,0.508026223316529,0.13713450221080137,0.12570920091137958,Catalunya_Balears,Spring,2001-2010,0.6852161550707634,0.7249566639605505
estacio_periode,nao,precipitacio_mm_dia,120,-0.13711990118155132,0.13532867411774202,-0.07337092065372015,0.42579975842705264,0.13711990118155132,0.07337092065372015,,Autumn,2001-2010,0.3180002767392527,0.6642741941139667
estacio_periode,wemo,humitat_sol_capa1,120,-0.13710035900971987,0.13538489425913697,-0.11520690860205035,0.2102073117081368,0.13710035900971987,0.11520690860205035,,Winter,1981-1990,0.3180002767392527,0.4326737119206933
subregio,nao,velocitat_vent,480,0.13709541414036258,0.0026124518498191105,0.12628191384055978,0.005595586767640598,0.13709541414036258,0.12628191384055978,Golf_Lleo,,,0.015581223756376404,0.030549154327428198
subregio_estacio_periode,roni,anomalia_humitat_sol_capa1,30,-0.13706957497432343,0.4701223860126849,-0.25821070881798674,0.16830286672379582,0.13706957497432343,0.25821070881798674,Golf_Lleo,Spring,2011-2020,0.6853096006015814,0.3707111601845723
estacio_periode,roni,humitat_sol_capa1,120,0.13701670783782635,0.1356257485046985,0.14870561453013678,0.10502538770874577,0.13701670783782635,0.14870561453013678,,Autumn,1981-1990,0.3183703016542218,0.26704769039338067
subregio_estacio_periode,roni,precipitacio_mensual_mm,30,0.13695268894465487,0.4705046942968673,0.1863312971200275,0.32419102293183333,0.13695268894465487,0.1863312971200275,Llevant_Iberic,Autumn,1991-2000,0.6857003074523206,0.5690889811559392
subregio_estacio_periode,wemo,precipitacio_mm_dia,30,0.13686592568269174,0.4707885825731156,0.13395638960923797,0.48036008193188157,0.13686592568269174,0.13395638960923797,Mediterrani_Central_Occidental,Spring,1991-2000,0.6858937560682948,0.70711206476419
estacio_periode,roni,vent_v10,120,-0.13683981274381965,0.13613615289199305,-0.15347925130728712,0.09420639682806693,0.13683981274381965,0.15347925130728712,,Winter,2001-2010,0.3190691083406087,0.24845643119490177
subregio_estacio_periode,wemo,humitat_sol_capa1,30,-0.1368183923065308,0.4709441490486674,-0.15841584256442878,0.40309366855287,0.1368183923065308,0.15841584256442878,Llevant_Iberic,Spring,2011-2020,0.6858937560682948,0.6440910815758242
subregio_estacio_periode,roni,anomalia_precipitacio_mm_dia,30,0.13676983085583785,0.4711031078748912,0.16923118988577113,0.3713198339189667,0.13676983085583785,0.16923118988577113,Llevant_Iberic,Spring,1991-2000,0.6858937560682948,0.6102215840903316
subregio_estacio_periode,wemo,anomalia_precipitacio_mensual_mm,30,0.13672408161021413,0.4712528869504481,0.19555061179087874,0.30038685979640034,0.13672408161021413,0.19555061179087874,Mediterrani_Central_Occidental,Spring,2001-2010,0.6858937560682948,0.5466548858897186
subregio_estacio_periode,roni,humitat_sol_capa1,30,-0.1366928075406348,0.47135528983659525,-0.19794637677792437,0.2943862679846267,0.1366928075406348,0.19794637677792437,Golf_Lleo,Spring,2001-2010,0.6858937560682948,0.5411512279129167
subregio_estacio,wemo,temperatura_mitjana,120,-0.13666935642450365,0.13662936286251515,-0.13335347427342192,0.14649673288523307,0.13666935642450365,0.13335347427342192,Mediterrani_Central_Occidental,Summer,,0.32010003013474847,0.3366451157837604
subregio_estacio_periode,roni,anomalia_humitat_sol_capa1,30,-0.13663696191672398,0.4715381779402629,-0.16532767360684428,0.3826141414808421,0.13663696191672398,0.16532767360684428,Golf_Lleo,Spring,2001-2010,0.6858937560682948,0.6208638936531147
subregio_estacio,roni,precipitacio_mm_dia,120,0.1366103270125626,0.1368004795495119,0.08229738953307782,0.37153400844881956,0.1366103270125626,0.08229738953307782,Catalunya_Balears,Summer,,0.3201259271829452,0.6104063665643257
estacio_periode,roni,anomalia_precipitacio_mm_dia,120,-0.13656760266600745,0.13692443229340306,-0.11294963635116206,0.21933985388350857,0.13656760266600745,0.11294963635116206,,Winter,1991-2000,0.3202910696921709,0.44520944631294024
subregio_estacio_periode,roni,humitat_sol_capa2,30,0.13656295824951067,0.4717805885489755,0.17008018040585543,0.3688895540218257,0.13656295824951067,0.17008018040585543,Llevant_Iberic,Autumn,1991-2000,0.6858937560682948,0.6085835819115211
subregio_periode,nao,anomalia_temperatura,120,0.13645592805087772,0.1372488289462653,0.04934786232662058,0.5924791910548525,0.13645592805087772,0.04934786232662058,Catalunya_Balears,,1991-2000,0.32079975600996957,0.7856909029310882
subregio,wemo,pressio_nivell_mar,480,-0.13639390640453888,0.0027493560363864972,-0.1567537503446926,0.0005675233510202969,0.13639390640453888,0.1567537503446926,Mediterrani_Central_Occidental,,,0.01633280813694949,0.004416524132453673
subregio_estacio_periode,wemo,precipitacio_mm_dia,30,-0.13638575787831844,0.4723612999120823,0.033596618296669586,0.8601002101545412,0.13638575787831844,0.033596618296669586,Golf_Lleo,Winter,1991-2000,0.6864053764767483,0.93762604034647
subregio_estacio,nao,precipitacio_mm_dia,120,-0.13637876768296955,0.1374733089161543,-0.09073625544004174,0.3243309206169854,0.13637876768296955,0.09073625544004174,Mediterrani_Central_Occidental,Summer,,0.3211993198975568,0.5691680385205944
subregio_estacio_periode,roni,humitat_sol_capa1,30,0.1362923550209045,0.4726675443543553,0.19975694233147773,0.28990216554087356,0.1362923550209045,0.19975694233147773,Llevant_Iberic,Autumn,1981-1990,0.6866840838077801,0.535368726760616
estacio,roni,anomalia_precipitacio_mensual_mm,480,0.1362414104903769,0.0027799679269251243,0.09584104061028682,0.03580531108099151,0.1362414104903769,0.09584104061028682,,Summer,,0.016449514360503695,0.1257061828472493
subregio_estacio_periode,wemo,humitat_sol_capa2,30,0.13609325854152432,0.4733206762799114,0.09902091922942009,0.6026477933041733,0.13609325854152432,0.09902091922942009,Catalunya_Balears,Summer,1991-2000,0.6874664869715489,0.791511771725102
estacio,wemo,humitat_sol_capa1,480,-0.13588635255984036,0.0028524479230531536,-0.09937309116378033,0.029490304339837247,0.13588635255984036,0.09937309116378033,,Winter,,0.016762671438118434,0.1095175978556852
subregio_estacio_periode,wemo,vent_v10,30,0.1358816822507769,0.47401526195325216,0.13818424908195479,0.4664846971960576,0.1358816822507769,0.13818424908195479,Mediterrani_Central_Occidental,Summer,1991-2000,0.6883087056436382,0.6981319215902574
estacio_periode,nao,anomalia_sst,120,0.13586867737327832,0.13896433383168644,0.12105715455463206,0.18781051616011568,0.13586867737327832,0.12105715455463206,,Spring,2001-2010,0.32417807270222343,0.40059949773515924
subregio_estacio_periode,nao,anomalia_sst,30,0.13567343981178115,0.4746994196150636,0.09166759429289978,0.6299720118049036,0.13567343981178115,0.09166759429289978,Mediterrani_Central_Occidental,Spring,2001-2010,0.6890066596142459,0.808250640935063
subregio_estacio_periode,nao,anomalia_precipitacio_mensual_mm,30,-0.1356601474307429,0.47474310766768785,-0.13618157880540468,0.47303088556359446,0.1356601474307429,0.13618157880540468,Llevant_Iberic,Spring,2011-2020,0.6890066596142459,0.7008286681133211
subregio_estacio,roni,humitat_sol_capa1,120,0.13565027750659905,0.1396064759653831,0.15462613015168689,0.09174329318316023,0.13565027750659905,0.15462613015168689,Llevant_Iberic,Autumn,,0.3252966430261353,0.2445400973340566
subregio_estacio_periode,roni,anomalia_precipitacio_mensual_mm,30,-0.13563054089963172,0.47484042291748446,-0.13779298465007453,0.46775988615982506,0.13563054089963172,0.13779298465007453,Golf_Lleo,Spring,1991-2000,0.6890066596142459,0.6993668868574509
subregio_estacio_periode,roni,pressio_nivell_mar,30,0.1355415961824422,0.47513284219771396,0.0049118420116373105,0.9794486073077684,0.1355415961824422,0.0049118420116373105,Mediterrani_Central_Occidental,Summer,1981-1990,0.6891538065614464,0.9928521108036172
subregio,nao,anomalia_sst,480,0.13553769823312148,0.0029252902300813365,0.13905086726347518,0.0022629818210332065,0.13553769823312148,0.13905086726347518,Golf_Lleo,,,0.017073678385688733,0.014439071564832763
subregio_estacio_periode,roni,velocitat_vent,30,0.1354824430002937,0.4753273689865047,0.14204521040705873,0.45399960174631177,0.1354824430002937,0.14204521040705873,Golf_Lleo,Winter,1981-1990,0.6891538065614464,0.6866643837856997
subregio_estacio,nao,velocitat_vent,120,0.13541492503566044,0.14030098359328455,0.14606552342738133,0.1114139391236691,0.13541492503566044,0.14606552342738133,Mediterrani_Central_Occidental,Autumn,,0.32653448470120533,0.2791163401845572
subregio,wemo,temperatura_mitjana,480,-0.13530234591280177,0.002975413460374155,-0.12555259023396467,0.005879003396755876,0.13530234591280177,0.12555259023396467,Catalunya_Balears,,,0.0172989154672916,0.031692740683320085
estacio_periode,wemo,humitat_sol_capa1,120,-0.13512375459861656,0.1411638328234664,-0.2117457806704729,0.020250650177906927,0.13512375459861656,0.2117457806704729,,Autumn,2011-2020,0.32841527605304316,0.08265571501186501
subregio_estacio_periode,roni,anomalia_precipitacio_mm_dia,30,0.13510488349479963,0.4765699558612011,0.1600623687327357,0.398159633129253,0.13510488349479963,0.1600623687327357,Llevant_Iberic,Autumn,1991-2000,0.6900144148569514,0.6385880242650409
estacio_periode,nao,temperatura_superficie_mar,120,0.13510462431963324,0.14122066379690365,0.1544972824373467,0.09201744016062323,0.13510462431963324,0.1544972824373467,,Autumn,2011-2020,0.3284201483648922,0.24505310295771832
subregio_estacio_periode,wemo,anomalia_precipitacio_mm_dia,30,-0.13504057394527136,0.47678177264959304,-0.08477970837395293,0.6560092091916792,0.13504057394527136,0.08477970837395293,Catalunya_Balears,Spring,1991-2000,0.6901518454065508,0.8240499189883279
subregio_estacio_periode,roni,anomalia_temperatura,30,-0.13500622584493438,0.47689492517592663,-0.1559054977984838,0.41068249107241867,0.13500622584493438,0.1559054977984838,Mediterrani_Central_Occidental,Summer,1991-2000,0.6901518454065508,0.6501081147533581
subregio_estacio_periode,nao,velocitat_vent,30,-0.13485670461303564,0.4773876530283845,-0.018689509516028113,0.9219122075209012,0.13485670461303564,0.018689509516028113,Llevant_Iberic,Autumn,2011-2020,0.6905318028375861,0.9665288077064152
subregio_periode,roni,precipitacio_mensual_mm,120,0.13479647538544365,0.14213848597909162,0.11882745589550435,0.19613214339536944,0.13479647538544365,0.11882745589550435,Golf_Lleo,,1981-1990,0.32978767048513136,0.4139264369933931
subregio,nao,evaporacio_potencial,480,0.13473849282712747,0.003098690651058882,0.1357578113865629,0.0028791089411104188,0.13473849282712747,0.1357578113865629,Catalunya_Balears,,,0.01792877908037926,0.017533997075763984
estacio_periode,roni,temperatura_superficie_mar,120,0.13473838091246032,0.14231202599894982,0.07934215069264768,0.3890114681165452,0.13473838091246032,0.07934215069264768,,Summer,2011-2020,0.330062681095361,0.6276065632426113
subregio_estacio_periode,nao,precipitacio_mm_dia,30,-0.1346912749038983,0.4779331118647199,-0.14619493018815508,0.4407819354238238,0.1346912749038983,0.14619493018815508,Llevant_Iberic,Spring,2011-2020,0.6907864490569015,0.6767225232432105
subregio_estacio,wemo,temperatura_mitjana,120,-0.13466077072323807,0.14254411397778544,-0.12945378280919995,0.15877924806317117,0.13466077072323807,0.12945378280919995,Golf_Lleo,Autumn,,0.3303455712115537,0.35600728265285014
subregio_estacio_periode,nao,vent_u10,30,0.13462388351044513,0.4781554086952388,0.17154299805782947,0.36472416810814134,0.13462388351044513,0.17154299805782947,Catalunya_Balears,Autumn,1991-2000,0.6907864490569015,0.6050165907240387
subregio_estacio_periode,wemo,humitat_sol_capa2,30,0.13461082810241254,0.47819847935902615,0.09235562993708847,0.6273942000909236,0.13461082810241254,0.09235562993708847,Golf_Lleo,Winter,2011-2020,0.6907864490569015,0.8070368398975544
subregio_estacio_periode,wemo,anomalia_precipitacio_mensual_mm,30,-0.1345692153449357,0.4783357760030453,-0.08722741648973635,0.6467091790872552,0.1345692153449357,0.08722741648973635,Catalunya_Balears,Spring,1991-2000,0.6907864490569015,0.8179754886304598
subregio_estacio_periode,roni,humitat_sol_capa2,30,0.13456046038514807,0.4783646646071898,0.038097399867314995,0.8415793411888914,0.13456046038514807,0.038097399867314995,Llevant_Iberic,Winter,2001-2010,0.6907864490569015,0.9312493682978941
estacio,roni,anomalia_precipitacio_mm_dia,480,0.13455693707408292,0.00313936196368882,0.09478214606749037,0.0379093270815677,0.13455693707408292,0.09478214606749037,,Summer,,0.01809430526621798,0.13097948484138264
subregio_estacio_periode,roni,temperatura_superficie_mar,30,0.1345302078946518,0.47846449521482887,0.20942308213253627,0.26670198114293825,0.1345302078946518,0.20942308213253627,Catalunya_Balears,Summer,1981-1990,0.6907864490569015,0.5068773794290876
subregio_estacio_periode,wemo,anomalia_precipitacio_mm_dia,30,0.13452407121315813,0.4784847470467471,0.19199110122358176,0.3094434602898337,0.13452407121315813,0.19199110122358176,Mediterrani_Central_Occidental,Spring,2001-2010,0.6907864490569015,0.5548896478598333
subregio_estacio,roni,humitat_sol_capa2,120,-0.1345085446055545,0.14300016874547045,-0.17049914804955899,0.06262675341491901,0.1345085446055545,0.17049914804955899,Catalunya_Balears,Spring,,0.33127452219027903,0.187131733311511
estacio,wemo,vent_v10,480,0.13450357494305892,0.0031514078182859505,0.14240572426554296,0.0017613591332733094,0.13450357494305892,0.14240572426554296,,Summer,,0.018146302216617758,0.01172936159782448
subregio_periode,roni,anomalia_humitat_sol_capa1,120,0.13445776653457336,0.14315254054511686,0.130299143443529,0.15605345187350736,0.13445776653457336,0.130299143443529,Llevant_Iberic,,1991-2000,0.33149951496360525,0.3518679861860369
estacio,wemo,temperatura_mitjana,480,-0.13445088850660275,0.0031633423335903493,-0.1469491736297993,0.001243782159548088,0.13445088850660275,0.1469491736297993,,Spring,,0.01819755896600393,0.008667471495108627
estacio_periode,wemo,anomalia_humitat_sol_capa1,120,-0.1342983470659399,0.14363171612409037,-0.14769201947368213,0.10744328725863721,0.1342983470659399,0.14769201947368213,,Winter,2011-2020,0.3320964534661049,0.2717789728296051
subregio_periode,roni,anomalia_sst,120,0.13412294697798874,0.1441603275559605,0.12553886136426448,0.17186781571115686,0.13412294697798874,0.12553886136426448,Llevant_Iberic,,2001-2010,0.33306198126136427,0.37584255924672155
subregio_periode,nao,velocitat_vent,120,0.13410296886573522,0.14422062980197184,0.13103334524233198,0.1537146480694668,0.13410296886573522,0.13103334524233198,Catalunya_Balears,,1981-1990,0.3330730480415054,0.348164548288713
subregio_estacio_periode,wemo,humitat_sol_capa1,30,0.13407707447149883,0.47996108313140357,0.1274891541986203,0.5019891104354622,0.13407707447149883,0.1274891541986203,Golf_Lleo,Autumn,1981-1990,0.6922515622087552,0.7216632529679394
subregio_estacio_periode,roni,temperatura_superficie_mar,30,-0.1340009445143784,0.4802127581139454,-0.1474134676554507,0.4369406673937421,0.1340009445143784,0.1474134676554507,Golf_Lleo,Spring,1981-1990,0.6924481011015795,0.6725613146132511
subregio_periode,wemo,precipitacio_mm_dia,120,0.13392985471355678,0.14474395986182526,0.1797497631768401,0.049474286903419734,0.13392985471355678,0.1797497631768401,Golf_Lleo,,1991-2000,0.3340245227580583,0.15756142325929853
subregio_estacio_periode,roni,anomalia_precipitacio_mensual_mm,30,0.1338739824799666,0.48063262804573775,0.16629567377378796,0.37979497866694123,0.1338739824799666,0.16629567377378796,Llevant_Iberic,Autumn,1991-2000,0.6926779353191838,0.6185585971774287
subregio,nao,vent_u10,480,-0.13373277453392163,0.0033301549912318046,-0.12557449575434368,0.0058703063935437935,0.13373277453392163,0.12557449575434368,Llevant_Iberic,,,0.01899327941767189,0.031674315073078024
subregio_estacio,wemo,temperatura_superficie_mar,120,-0.13366024115235206,0.14556186984216204,-0.12986701814690466,0.15744239276167687,0.13366024115235206,0.12986701814690466,Mediterrani_Central_Occidental,Summer,,0.3353095249626565,0.3536706688768481
subregio_estacio_periode,wemo,anomalia_humitat_sol_capa1,30,-0.13364632843936772,0.48138596474084966,-0.12416555714610428,0.5132908295821412,0.13364632843936772,0.12416555714610428,Catalunya_Balears,Autumn,2001-2010,0.6933455912899643,0.7291062920200869
subregio_estacio_periode,roni,anomalia_precipitacio_mm_dia,30,-0.13363817537391987,0.48141295555233193,-0.1371240866663363,0.4699441458361963,0.13363817537391987,0.1371240866663363,Golf_Lleo,Spring,1991-2000,0.6933455912899643,0.700537857147125
