Data,Any,Mes,Estació,Subregió,Període,NAO,Fase NAO,Anomalia precipitació mensual (mm),Precipitació mensual (mm),Es hivern
2006-07,2006,7,Estiu,Golf del Lleó,2001-2010,0.83,Positiva,3.63162643313408,50.663769125938416,False
2009-08,2009,8,Estiu,Golf del Lleó,2001-2010,1.07,Positiva,-15.180361215770247,40.2794885635376,False
2013-06,2013,6,Estiu,Golf del Lleó,2011-2020,1.4,Positiva,-21.10642549395561,42.82996773719788,False
2013-07,2013,7,Estiu,Golf del Lleó,2011-2020,2.52,Positiva,26.535991138219835,73.56813383102417,False
2013-08,2013,8,Estiu,Golf del Lleó,2011-2020,2.16,Positiva,-5.47276145666838,49.987088322639465,False
2014-07,2014,7,Estiu,Golf del Lleó,2011-2020,0.91,Positiva,53.319313710927965,100.3514564037323,False
2015-08,2015,8,Estiu,Golf del Lleó,2011-2020,1.47,Positiva,33.25719791203737,88.71704769134521,False
2016-07,2016,7,Estiu,Golf del Lleó,2011-2020,2.19,Positiva,0.9580517470836654,47.990194439888,False
2016-08,2016,8,Estiu,Golf del Lleó,2011-2020,2.14,Positiva,-31.440194194018844,24.019655585289,False
2018-07,2018,7,Estiu,Golf del Lleó,2011-2020,3.83,Positiva,1.464233821630479,48.496376514434814,False
2018-08,2018,8,Estiu,Golf del Lleó,2011-2020,1.26,Positiva,4.663115794956681,60.122965574264526,False
1981-07,1981,7,Estiu,Llevant Ibèric,1981-1990,1.74,Positiva,-2.896152402460576,5.104511946439743,False
1981-08,1981,8,Estiu,Llevant Ibèric,1981-1990,1.01,Positiva,6.433055972307919,23.604726195335388,False
1982-08,1982,8,Estiu,Llevant Ibèric,1981-1990,1.45,Positiva,6.769716774672268,23.941386997699738,False
1983-06,1983,6,Estiu,Llevant Ibèric,1981-1990,0.54,Positiva,11.724615532904863,29.984067678451535,False
1983-08,1983,8,Estiu,Llevant Ibèric,1981-1990,0.56,Positiva,26.30509171411395,43.47676193714142,False
1984-07,1984,7,Estiu,Llevant Ibèric,1981-1990,0.93,Positiva,-5.440911154448987,2.559753194451332,False
1984-08,1984,8,Estiu,Llevant Ibèric,1981-1990,1.0,Positiva,-2.703746104985477,14.467924118041992,False
1985-07,1985,7,Estiu,Llevant Ibèric,1981-1990,1.09,Positiva,-0.8147967562079437,7.185867592692375,False
1985-08,1985,8,Estiu,Llevant Ibèric,1981-1990,2.33,Positiva,-9.888482416421176,7.283187806606293,False
1986-07,1986,7,Estiu,Llevant Ibèric,1981-1990,0.88,Positiva,13.930659894645212,21.93132424354553,False
1988-07,1988,7,Estiu,Llevant Ibèric,1981-1990,1.46,Positiva,-5.968251976370812,2.0324123725295067,False
1988-08,1988,8,Estiu,Llevant Ibèric,1981-1990,0.73,Positiva,-10.744279364496473,6.427390858530998,False
1989-07,1989,7,Estiu,Llevant Ibèric,1981-1990,0.58,Positiva,-0.3929808244109161,7.607683524489403,False
1989-08,1989,8,Estiu,Llevant Ibèric,1981-1990,1.76,Positiva,10.449219917505978,27.620890140533447,False
1990-07,1990,7,Estiu,Llevant Ibèric,1981-1990,1.43,Positiva,0.4826202437281601,8.483284592628479,False
1990-08,1990,8,Estiu,Llevant Ibèric,1981-1990,3.31,Positiva,-3.4243135996162906,13.74735662341118,False
1991-08,1991,8,Estiu,Llevant Ibèric,1991-2000,2.71,Positiva,-9.05079104974866,8.120879173278809,False
1992-07,1992,7,Estiu,Llevant Ibèric,1991-2000,1.04,Positiva,-3.1736849352717407,4.826979413628578,False
1992-08,1992,8,Estiu,Llevant Ibèric,1991-2000,3.97,Positiva,-9.278249258548025,7.893420964479446,False
1993-07,1993,7,Estiu,Llevant Ibèric,1991-2000,0.64,Positiva,1.0920043632388108,9.09266871213913,False
1993-08,1993,8,Estiu,Llevant Ibèric,1991-2000,0.75,Positiva,-8.470829481631519,8.70084074139595,False
1994-06,1994,6,Estiu,Llevant Ibèric,1991-2000,2.98,Positiva,-14.451690774410965,3.807761371135712,False
1996-06,1996,6,Estiu,Llevant Ibèric,1991-2000,1.43,Positiva,-6.190863411873579,12.068588733673096,False
1996-07,1996,7,Estiu,Llevant Ibèric,1991-2000,1.47,Positiva,-2.568261454999448,5.432402893900871,False
1997-07,1997,7,Estiu,Llevant Ibèric,1991-2000,1.18,Positiva,0.2370559915900223,8.237720340490341,False
1997-08,1997,8,Estiu,Llevant Ibèric,1991-2000,1.78,Positiva,2.663020765036343,19.83469098806381,False
1998-08,1998,8,Estiu,Llevant Ibèric,1991-2000,1.8,Positiva,2.2431856147944917,19.41485583782196,False
1999-06,1999,6,Estiu,Llevant Ibèric,1991-2000,1.39,Positiva,-4.475071292370558,13.784380853176115,False
2000-06,2000,6,Estiu,Llevant Ibèric,1991-2000,0.89,Positiva,-7.882014971226454,10.37743717432022,False
2000-08,2000,8,Estiu,Llevant Ibèric,1991-2000,0.78,Positiva,-12.34978319182992,4.821887031197548,False
2001-08,2001,8,Estiu,Llevant Ibèric,2001-2010,1.64,Positiva,-11.350551883131269,5.821118339896202,False
2002-06,2002,6,Estiu,Llevant Ibèric,2001-2010,0.9,Positiva,0.7785330601036549,19.03798520565033,False
2005-08,2005,8,Estiu,Llevant Ibèric,2001-2010,0.94,Positiva,-0.0681739695370211,17.103496253490448,False
2006-07,2006,7,Estiu,Llevant Ibèric,2001-2010,0.83,Positiva,-2.5716566845774658,5.429007664322853,False
2009-08,2009,8,Estiu,Llevant Ibèric,2001-2010,1.07,Positiva,-5.410046184808017,11.761624038219452,False
2013-06,2013,6,Estiu,Llevant Ibèric,2011-2020,1.4,Positiva,-6.8107058219611645,11.44874632358551,False
2013-07,2013,7,Estiu,Llevant Ibèric,2011-2020,2.52,Positiva,-3.3038229301571853,4.6968414187431335,False
2013-08,2013,8,Estiu,Llevant Ibèric,2011-2020,2.16,Positiva,18.208543633669613,35.38021385669708,False
2014-07,2014,7,Estiu,Llevant Ibèric,2011-2020,0.91,Positiva,3.716259990632533,11.716924339532852,False
2015-08,2015,8,Estiu,Llevant Ibèric,2011-2020,1.47,Positiva,2.588333105295895,19.760003328323364,False
2016-07,2016,7,Estiu,Llevant Ibèric,2011-2020,2.19,Positiva,-3.0367574051022537,4.963906943798065,False
2016-08,2016,8,Estiu,Llevant Ibèric,2011-2020,2.14,Positiva,-7.24810060337186,9.92356961965561,False
2018-07,2018,7,Estiu,Llevant Ibèric,2011-2020,3.83,Positiva,-2.1354121819138534,5.8652521669864655,False
2018-08,2018,8,Estiu,Llevant Ibèric,2011-2020,1.26,Positiva,7.08996776267886,24.26163798570633,False
1981-07,1981,7,Estiu,Mediterrani central occidental,1981-1990,1.74,Positiva,3.5546458479715515,8.078442960977554,False
1981-08,1981,8,Estiu,Mediterrani central occidental,1981-1990,1.01,Positiva,-3.6148203339893374,4.839427202939987,False
1982-08,1982,8,Estiu,Mediterrani central occidental,1981-1990,1.45,Positiva,1.0250154111068692,9.479262948036194,False
1983-06,1983,6,Estiu,Mediterrani central occidental,1981-1990,0.54,Positiva,-0.3219950697384774,13.036271631717682,False
1983-08,1983,8,Estiu,Mediterrani central occidental,1981-1990,0.56,Positiva,23.02664261790924,31.48089015483856,False
1984-07,1984,7,Estiu,Mediterrani central occidental,1981-1990,0.93,Positiva,-4.082318904367275,0.4414782086387276,False
1984-08,1984,8,Estiu,Mediterrani central occidental,1981-1990,1.0,Positiva,12.826670822827143,21.28091835975647,False
1985-07,1985,7,Estiu,Mediterrani central occidental,1981-1990,1.09,Positiva,-3.273625887488014,1.2501712255179882,False
1985-08,1985,8,Estiu,Mediterrani central occidental,1981-1990,2.33,Positiva,-6.751281796814874,1.7029657401144505,False
1986-07,1986,7,Estiu,Mediterrani central occidental,1981-1990,0.88,Positiva,7.970276337559335,12.494073450565338,False
1988-07,1988,7,Estiu,Mediterrani central occidental,1981-1990,1.46,Positiva,0.695575681026094,5.219372794032097,False
1988-08,1988,8,Estiu,Mediterrani central occidental,1981-1990,0.73,Positiva,-6.618739309580997,1.835508227348328,False
1989-07,1989,7,Estiu,Mediterrani central occidental,1981-1990,0.58,Positiva,0.0627099689794707,4.586507081985474,False
1989-08,1989,8,Estiu,Mediterrani central occidental,1981-1990,1.76,Positiva,-3.2193148907739677,5.234932646155357,False
1990-07,1990,7,Estiu,Mediterrani central occidental,1981-1990,1.43,Positiva,-0.7837510216282677,3.740046091377735,False
1990-08,1990,8,Estiu,Mediterrani central occidental,1981-1990,3.31,Positiva,-0.4898168471176181,7.964430689811706,False
1991-08,1991,8,Estiu,Mediterrani central occidental,1991-2000,2.71,Positiva,0.2878976735752072,8.742145210504532,False
1992-07,1992,7,Estiu,Mediterrani central occidental,1991-2000,1.04,Positiva,1.000550907547586,5.524348020553589,False
1992-08,1992,8,Estiu,Mediterrani central occidental,1991-2000,3.97,Positiva,-5.492906357022003,2.961341179907322,False
1993-07,1993,7,Estiu,Mediterrani central occidental,1991-2000,0.64,Positiva,-3.356235056673176,1.1675620563328266,False
1993-08,1993,8,Estiu,Mediterrani central occidental,1991-2000,0.75,Positiva,-5.479043657751754,2.9752038791775703,False
1994-06,1994,6,Estiu,Mediterrani central occidental,1991-2000,2.98,Positiva,-1.0534039638005197,12.30486273765564,False
1996-06,1996,6,Estiu,Mediterrani central occidental,1991-2000,1.43,Positiva,18.59977091336623,31.958037614822388,False
1996-07,1996,7,Estiu,Mediterrani central occidental,1991-2000,1.47,Positiva,-2.1600992563413453,2.3636978566646576,False
1997-07,1997,7,Estiu,Mediterrani central occidental,1991-2000,1.18,Positiva,-1.6582203465746712,2.865576766431332,False
1997-08,1997,8,Estiu,Mediterrani central occidental,1991-2000,1.78,Positiva,6.621787605015561,15.076035141944883,False
1998-08,1998,8,Estiu,Mediterrani central occidental,1991-2000,1.8,Positiva,5.399200079170987,13.853447616100311,False
1999-06,1999,6,Estiu,Mediterrani central occidental,1991-2000,1.39,Positiva,-9.892459040042011,3.4658076614141464,False
2000-06,2000,6,Estiu,Mediterrani central occidental,1991-2000,0.89,Positiva,20.26600922131911,33.62427592277527,False
2000-08,2000,8,Estiu,Mediterrani central occidental,1991-2000,0.78,Positiva,-5.721071789832786,2.7331757470965385,False
2001-08,2001,8,Estiu,Mediterrani central occidental,2001-2010,1.64,Positiva,-7.524469806673006,0.929777730256319,False
2002-06,2002,6,Estiu,Mediterrani central occidental,2001-2010,0.9,Positiva,8.90295589948073,22.26122260093689,False
2005-08,2005,8,Estiu,Mediterrani central occidental,2001-2010,0.94,Positiva,1.64217945667915,10.096426993608477,False
2006-07,2006,7,Estiu,Mediterrani central occidental,2001-2010,0.83,Positiva,-1.5790059450315308,2.944791167974472,False
2009-08,2009,8,Estiu,Mediterrani central occidental,2001-2010,1.07,Positiva,-5.197974542947486,3.2562729939818382,False
2013-06,2013,6,Estiu,Mediterrani central occidental,2011-2020,1.4,Positiva,-6.693862875457853,6.664403825998306,False
2013-07,2013,7,Estiu,Mediterrani central occidental,2011-2020,2.52,Positiva,0.3985221949173141,4.922319307923317,False
2013-08,2013,8,Estiu,Mediterrani central occidental,2011-2020,2.16,Positiva,1.012001750199124,9.466249287128448,False
2014-07,2014,7,Estiu,Mediterrani central occidental,2011-2020,0.91,Positiva,5.858225506241434,10.382022619247437,False
2015-08,2015,8,Estiu,Mediterrani central occidental,2011-2020,1.47,Positiva,1.636945721833035,10.09119325876236,False
2016-07,2016,7,Estiu,Mediterrani central occidental,2011-2020,2.19,Positiva,-0.5241829487727951,3.999614164233208,False
2016-08,2016,8,Estiu,Mediterrani central occidental,2011-2020,2.14,Positiva,-5.562925922544673,2.891321614384651,False
2018-07,2018,7,Estiu,Mediterrani central occidental,2011-2020,3.83,Positiva,-1.6262516039656472,2.897545509040356,False
2018-08,2018,8,Estiu,Mediterrani central occidental,2011-2020,1.26,Positiva,18.66504662963562,27.11929416656494,False
1981-11,1981,11,Tardor,Catalunya-Balears,1981-1990,1.66,Positiva,-62.07249813526869,8.1207874417305,False
1982-09,1982,9,Tardor,Catalunya-Balears,1981-1990,1.08,Positiva,-17.958781197667122,42.23698139190674,False
1982-11,1982,11,Tardor,Catalunya-Balears,1981-1990,1.71,Positiva,17.69470012933016,87.88798570632935,False
1983-10,1983,10,Tardor,Catalunya-Balears,1981-1990,2.06,Positiva,-36.57928459048272,39.86828792095184,False
1984-10,1984,10,Tardor,Catalunya-Balears,1981-1990,1.66,Positiva,-37.85461966395378,38.59295284748077,False
1986-10,1986,10,Tardor,Catalunya-Balears,1981-1990,2.27,Positiva,48.25782223343849,124.70539474487305,False
1986-11,1986,11,Tardor,Catalunya-Balears,1981-1990,3.41,Positiva,-31.763156287372112,38.43012928962708,False
1987-09,1987,9,Tardor,Catalunya-Balears,1981-1990,1.27,Positiva,-29.000448659062386,31.195313930511475,False
1988-09,1988,9,Tardor,Catalunya-Balears,1981-1990,0.8,Positiva,-17.470901682972908,42.72486090660095,False
1989-10,1989,10,Tardor,Catalunya-Balears,1981-1990,0.88,Positiva,-60.14093987345696,16.3066326379776,False
1991-11,1991,11,Tardor,Catalunya-Balears,1991-2000,1.68,Positiva,-14.65443217009306,55.53885340690613,False
1992-09,1992,9,Tardor,Catalunya-Balears,1991-2000,0.99,Positiva,-19.768002703785896,40.42775988578797,False
1992-11,1992,11,Tardor,Catalunya-Balears,1991-2000,4.52,Positiva,-48.10816430300474,22.08512127399445,False
1993-11,1993,11,Tardor,Catalunya-Balears,1991-2000,0.77,Positiva,6.454456217586994,76.64774179458618,False
1994-11,1994,11,Tardor,Catalunya-Balears,1991-2000,1.68,Positiva,-20.405277840793133,49.788007736206055,False
1995-10,1995,10,Tardor,Catalunya-Balears,1991-2000,1.22,Positiva,-40.03048233389855,36.41709017753601,False
1998-10,1998,10,Tardor,Catalunya-Balears,1991-2000,1.34,Positiva,-24.09806589484215,52.34950661659241,False
1998-11,1998,11,Tardor,Catalunya-Balears,1991-2000,1.13,Positiva,-8.926925294101238,61.26636028289795,False
2000-10,2000,10,Tardor,Catalunya-Balears,1991-2000,1.37,Positiva,-0.1999290406703977,76.24764347076416,False
2001-10,2001,10,Tardor,Catalunya-Balears,2001-2010,0.88,Positiva,-49.88537500500679,26.562197506427765,False
2004-09,2004,9,Tardor,Catalunya-Balears,2001-2010,2.51,Positiva,-17.06358142197132,43.13218116760254,False
2005-09,2005,9,Tardor,Catalunya-Balears,2001-2010,0.5,Positiva,26.09325461089611,86.28901720046997,False
2006-11,2006,11,Tardor,Catalunya-Balears,2001-2010,2.0,Positiva,-50.33364497870207,19.85964059829712,False
2009-11,2009,11,Tardor,Catalunya-Balears,2001-2010,1.68,Positiva,-33.26594793051481,36.927337646484375,False
2011-09,2011,9,Tardor,Catalunya-Balears,2011-2020,2.97,Positiva,-31.96141786873341,28.23434472084045,False
2011-10,2011,10,Tardor,Catalunya-Balears,2011-2020,1.31,Positiva,-12.677071613073352,63.770500898361206,False
2011-11,2011,11,Tardor,Catalunya-Balears,2011-2020,0.74,Positiva,76.86310804635286,147.05639362335205,False
2015-11,2015,11,Tardor,Catalunya-Balears,2011-2020,3.54,Positiva,-25.378937356173992,44.8143482208252,False
2016-09,2016,9,Tardor,Catalunya-Balears,2011-2020,2.45,Positiva,-20.982807353138924,39.21295523643494,False
2017-09,2017,9,Tardor,Catalunya-Balears,2011-2020,1.42,Positiva,-4.927197173237801,55.26856541633606,False
2017-10,2017,10,Tardor,Catalunya-Balears,2011-2020,1.36,Positiva,-44.625333827734,31.82223868370056,False
2020-11,2020,11,Tardor,Catalunya-Balears,2011-2020,1.25,Positiva,-20.75161182135344,49.44167375564575,False
1981-11,1981,11,Tardor,Golf del Lleó,1981-1990,1.66,Positiva,-93.4013146609068,13.850378394126892,False
1982-09,1982,9,Tardor,Golf del Lleó,1981-1990,1.08,Positiva,4.858895402401686,87.18823671340942,False
1982-11,1982,11,Tardor,Golf del Lleó,1981-1990,1.71,Positiva,77.30245466530323,184.5541477203369,False
1983-10,1983,10,Tardor,Golf del Lleó,1981-1990,2.06,Positiva,-35.614176771044725,76.45819759368896,False
1984-10,1984,10,Tardor,Golf del Lleó,1981-1990,1.66,Positiva,-15.6220967978239,96.4502775669098,False
1986-10,1986,10,Tardor,Golf del Lleó,1981-1990,2.27,Positiva,-35.856630346179,76.21574401855469,False
1986-11,1986,11,Tardor,Golf del Lleó,1981-1990,3.41,Positiva,-36.50722150504589,70.7444715499878,False
1987-09,1987,9,Tardor,Golf del Lleó,1981-1990,1.27,Positiva,-40.72885527089238,41.60048604011536,False
1988-09,1988,9,Tardor,Golf del Lleó,1981-1990,0.8,Positiva,-40.44699444249272,41.882346868515015,False
1989-10,1989,10,Tardor,Golf del Lleó,1981-1990,0.88,Positiva,-68.64659907519817,43.42577528953552,False
1991-11,1991,11,Tardor,Golf del Lleó,1991-2000,1.68,Positiva,-37.4024713486433,69.84922170639038,False
1992-09,1992,9,Tardor,Golf del Lleó,1991-2000,0.99,Positiva,24.27328930422664,106.60263061523438,False
1992-11,1992,11,Tardor,Golf del Lleó,1991-2000,4.52,Positiva,-32.98181180655956,74.26988124847412,False
1993-11,1993,11,Tardor,Golf del Lleó,1991-2000,0.77,Positiva,-18.679264828562737,88.57242822647095,False
1994-11,1994,11,Tardor,Golf del Lleó,1991-2000,1.68,Positiva,17.75139208137989,125.00308513641356,False
1995-10,1995,10,Tardor,Golf del Lleó,1991-2000,1.22,Positiva,-50.7415089815855,61.33086538314819,False
1998-10,1998,10,Tardor,Golf del Lleó,1991-2000,1.34,Positiva,-39.64487507045269,72.427499294281,False
1998-11,1998,11,Tardor,Golf del Lleó,1991-2000,1.13,Positiva,-61.46957163512707,45.782121419906616,False
2000-10,2000,10,Tardor,Golf del Lleó,1991-2000,1.37,Positiva,33.99333999454976,146.06571435928345,False
2001-10,2001,10,Tardor,Golf del Lleó,2001-2010,0.88,Positiva,-8.810506841540331,103.26186752319336,False
2004-09,2004,9,Tardor,Golf del Lleó,2001-2010,2.51,Positiva,-42.82058133557439,39.50875997543335,False
2005-09,2005,9,Tardor,Golf del Lleó,2001-2010,0.5,Positiva,60.23375855013728,142.56309986114502,False
2006-11,2006,11,Tardor,Golf del Lleó,2001-2010,2.0,Positiva,-35.3634202927351,71.88827276229858,False
2009-11,2009,11,Tardor,Golf del Lleó,2001-2010,1.68,Positiva,-20.588740155100822,86.66295289993286,False
2011-09,2011,9,Tardor,Golf del Lleó,2011-2020,2.97,Positiva,-37.10338129475713,45.22596001625061,False
2011-10,2011,10,Tardor,Golf del Lleó,2011-2020,1.31,Positiva,-31.400773546099657,80.67160081863403,False
2011-11,2011,11,Tardor,Golf del Lleó,2011-2020,0.74,Positiva,74.14716120064259,181.39885425567627,False
2015-11,2015,11,Tardor,Golf del Lleó,2011-2020,3.54,Positiva,-55.681529089808464,51.57016396522522,False
2016-09,2016,9,Tardor,Golf del Lleó,2011-2020,2.45,Positiva,-28.750102657824755,53.57923865318298,False
2017-09,2017,9,Tardor,Golf del Lleó,2011-2020,1.42,Positiva,-46.08790173009038,36.24143958091736,False
2017-10,2017,10,Tardor,Golf del Lleó,2011-2020,1.36,Positiva,-91.90416004359722,20.168214321136475,False
2020-11,2020,11,Tardor,Golf del Lleó,2011-2020,1.25,Positiva,-68.59881882369518,38.6528742313385,False
1981-11,1981,11,Tardor,Llevant Ibèric,1981-1990,1.66,Positiva,-47.11304339021444,5.412124693393707,False
1982-09,1982,9,Tardor,Llevant Ibèric,1981-1990,1.08,Positiva,-19.76728607341647,19.160367250442505,False
1982-11,1982,11,Tardor,Llevant Ibèric,1981-1990,1.71,Positiva,5.570299006998539,58.09546709060669,False
1983-10,1983,10,Tardor,Llevant Ibèric,1981-1990,2.06,Positiva,-34.30550151318312,14.169455260038376,False
1984-10,1984,10,Tardor,Llevant Ibèric,1981-1990,1.66,Positiva,-29.5155827626586,18.959374010562897,False
1986-10,1986,10,Tardor,Llevant Ibèric,1981-1990,2.27,Positiva,72.64624331146479,121.12120008468628,False
1986-11,1986,11,Tardor,Llevant Ibèric,1981-1990,3.41,Positiva,-7.278293989598751,45.2468740940094,False
1987-09,1987,9,Tardor,Llevant Ibèric,1981-1990,1.27,Positiva,-15.891352783888578,23.0363005399704,False
1988-09,1988,9,Tardor,Llevant Ibèric,1981-1990,0.8,Positiva,-17.742942463606596,21.18471086025238,False
1989-10,1989,10,Tardor,Llevant Ibèric,1981-1990,0.88,Positiva,-29.678537152707577,18.79641962051392,False
